,Total Gap,Fraction Electric Spending,Total Households,Households Poverty <2.5,Avg Total Energy Cost,Fraction Owners,Median Cost Burden,Median Cost Burden Poverty<2.5,Utility Number,Utility Name
352.0,8210457.0,0.8450201338707499,18446.0,8499.0,2522.5927734375,0.6070692833134554,5.019999980926514,10.140000343322754,5535.0,Egyptian Electric Coop Assn
353.0,250550.0,0.5706371720661633,954.0,313.0,2306.6748046875,0.7809224318658281,3.7300000190734863,8.84000015258789,5551.0,City of Eagle River - (WI)
354.0,16292853.0,0.6234234262879398,46394.0,12898.0,3033.658203125,0.8487735483036599,3.9700000286102295,9.84000015258789,5574.0,East Central Energy
355.0,16292853.0,0.6234234262879398,46394.0,12898.0,3033.658203125,0.8487735483036599,3.9700000286102295,9.84000015258789,5574.0,East Central Energy
356.0,5714802.0,0.7690991270482411,7906.0,4242.0,2796.09375,0.752592967366557,6.550000190734863,11.949999809265137,5578.0,East Mississippi Elec Pwr Assn
357.0,3795049.0,0.7891151149760147,13126.0,3793.0,2557.555908203125,0.5241505409111686,3.299999952316284,10.119999885559082,5582.0,City of East Point - (GA)
358.0,4392967.0,0.7217312360575776,15131.0,5756.0,2343.30419921875,0.6119225431233891,3.859999895095825,8.96500015258789,5585.0,Eastern Illinois Elec Coop
359.0,1225183.0,0.6243104662786608,8427.0,2477.0,2162.3837890625,0.8320873383173134,2.990000009536743,7.059999942779541,5588.0,East-Central Iowa Rural Elec Coop
360.0,7786764.0,0.7890446687243446,27900.0,11539.0,2241.6376953125,0.6739068100358423,3.740000009536743,8.289999961853027,5598.0,East Central Oklahoma Elec Coop Inc
361.0,3462027.0,0.6533695312732891,22345.0,7157.0,2125.787841796875,0.716580890579548,3.1700000762939453,6.980000019073486,5605.0,Eastern Iowa Light & Power Coop
362.0,6811897.0,0.46871739819092806,9384.0,4589.0,2949.518310546875,0.78154305200341,6.364999771118164,11.850000381469727,5609.0,Eastern Maine Electric Coop
363.0,1695526.0,0.7359504464566043,9744.0,2588.0,2265.214111328125,0.7372742200328407,2.799999952316284,7.760000228881836,5625.0,Easton Utilities Comm
364.0,8090696.0,0.9058678805438972,12809.0,6874.0,2656.791748046875,0.7340932157077055,6.090000152587891,11.869999885559082,5644.0,"Edisto Electric Coop, Inc"
365.0,5488869.0,0.8388747250674269,9108.0,4801.0,2697.092041015625,0.562362758014932,6.090000152587891,11.050000190734863,5656.0,Edgecombe-Martin County E M C
366.0,5412864.0,0.7743599562050636,32588.0,12697.0,1959.403564453125,0.5859825702712655,3.2300000190734863,6.760000228881836,5661.0,City of Edmond - (OK)
367.0,93027328.0,0.7890456239722247,369849.0,183642.0,1964.10791015625,0.6323148095574139,3.7899999618530273,7.289999961853027,5701.0,El Paso Electric Co
368.0,93027328.0,0.7890456239722247,369849.0,183642.0,1964.10791015625,0.6323148095574139,3.7899999618530273,7.289999961853027,5701.0,El Paso Electric Co
371.0,1861707.0,0.82524175597289,4667.0,2620.0,1947.7333984375,0.34926076708806514,5.019999980926514,9.295000076293945,5760.0,City of Elizabeth City - (NC)
372.0,5223006.0,0.876039410817344,20687.0,10058.0,1926.9599609375,0.6992797409000822,4.019999980926514,7.789999961853027,5763.0,City of Elizabethton - (TN)
373.0,765097.0,0.6768857741819571,8933.0,2058.0,2139.6005859375,0.8009627224896452,2.390000104904175,5.809999942779541,5773.0,City of Elk River
374.0,878734.0,0.6832176539107807,6547.0,2423.0,1820.5755615234375,0.6971131816098977,3.059999942779541,6.46999979019165,5780.0,Elkhorn Rural Public Pwr Dist
375.0,555830.0,0.6517557946850809,13923.0,3140.0,1498.207763671875,0.7708827120591827,1.659999966621399,4.570000171661377,5832.0,Elmhurst Mutual Power & Light Co
376.0,668469.0,0.7441359459201614,3544.0,1024.0,2484.4130859375,0.6749435665914221,3.184999942779541,7.574999809265137,5860.0,Empire District Electric Co
377.0,668469.0,0.7441359459201614,3544.0,1024.0,2484.4130859375,0.6749435665914221,3.184999942779541,7.574999809265137,5860.0,Empire District Electric Co
378.0,668469.0,0.7441359459201614,3544.0,1024.0,2484.4130859375,0.6749435665914221,3.184999942779541,7.574999809265137,5860.0,Empire District Electric Co
379.0,668469.0,0.7441359459201614,3544.0,1024.0,2484.4130859375,0.6749435665914221,3.184999942779541,7.574999809265137,5860.0,Empire District Electric Co
380.0,3591503.0,0.5755113620007811,11987.0,4605.0,2444.5546875,0.7478101276382748,3.880000114440918,8.390000343322754,5862.0,"Empire Electric Assn, Inc"
381.0,3591503.0,0.5755113620007811,11987.0,4605.0,2444.5546875,0.7478101276382748,3.880000114440918,8.390000343322754,5862.0,"Empire Electric Assn, Inc"
384.0,4180298.0,0.9537557008568005,19556.0,9206.0,1879.30126953125,0.5565555328287993,3.619999885559082,7.210000038146973,5905.0,Excelsior Electric Member Corp
385.0,8668126.0,0.885779041415031,24721.0,8666.0,2621.97802734375,0.8214473524533797,3.9600000381469727,9.890000343322754,5929.0,"Fairfield Electric Coop, Inc"
386.0,1731866.0,0.3841340582879452,19651.0,5765.0,1644.27880859375,0.6704493410004579,2.1500000953674316,5.820000171661377,5930.0,Village of Fairport - (NY)
387.0,1795110.0,0.8137298423209884,6714.0,3085.0,1990.389892578125,0.7415847482871611,3.994999885559082,8.359999656677246,5961.0,Town of Erwin - (TN)
390.0,6915987.0,0.8752029689528681,70422.0,26158.0,1657.3482666015625,0.5401721053080003,2.630000114440918,5.769999980926514,6022.0,City of Eugene - (OR)
391.0,454006.0,0.6378316168426352,3632.0,1124.0,2033.363037109375,0.6952092511013216,2.9549999237060547,6.570000171661377,6043.0,City of Evansville
392.0,948445.0,0.8114626546122884,2909.0,1802.0,1736.259521484375,0.2856651770367824,4.739999771118164,8.515000343322754,6149.0,City of Ellensburg - (WA)
393.0,5256122.0,0.6034863563537772,26496.0,10850.0,2237.587890625,0.6874622584541062,3.25,5.929999828338623,6169.0,Fall River Rural Elec Coop Inc
394.0,5256122.0,0.6034863563537772,26496.0,10850.0,2237.587890625,0.6874622584541062,3.25,5.929999828338623,6169.0,Fall River Rural Elec Coop Inc
395.0,5256122.0,0.6034863563537772,26496.0,10850.0,2237.587890625,0.6874622584541062,3.25,5.929999828338623,6169.0,Fall River Rural Elec Coop Inc
396.0,3938494.0,0.6762723043445806,11253.0,4247.0,2642.854248046875,0.7665511419177108,4.28000020980835,8.829999923706055,6181.0,"Farmers Electric Coop, Inc - (MO)"
397.0,17778552.0,0.8161705827365984,137715.0,40155.0,2075.427490234375,0.6293214246814073,2.5299999713897705,6.489999771118164,6182.0,"Farmers Electric Coop, Inc - (TX)"
398.0,10195715.0,0.8875316779282567,27038.0,9373.0,2817.99365234375,0.7759819513277609,4.110000133514404,9.619999885559082,6183.0,"Fayette Electric Coop, Inc"
399.0,5811309.0,0.8196140607515181,19405.0,9612.0,2158.16455078125,0.725637722236537,4.349999904632568,7.860000133514404,6194.0,Farmers Rural Electric Coop Corp - (KY)
400.0,7334861.0,0.5334859504721049,9282.0,4796.0,2854.924560546875,0.6669898728722258,6.159999847412109,11.529999732971191,6198.0,"Farmers Electric Coop, Inc - (NM)"
401.0,2171435.0,0.5761513881757333,12910.0,6147.0,1702.840576171875,0.6114639814097599,3.200000047683716,6.099999904632568,6204.0,City of Farmington - (NM)
402.0,1058929.0,0.850506434459162,6188.0,2809.0,1850.622802734375,0.5481577246283129,3.690000057220459,6.730000019073486,6205.0,City of Farmington - (MO)
404.0,4620480.0,0.7871459080903909,14032.0,5096.0,2615.132080078125,0.7735889395667047,4.039999961853027,8.770000457763672,6234.0,City of Fayetteville
405.0,13297767.0,0.8906446929773524,64736.0,28846.0,1847.8101806640625,0.4824981463173505,3.5399999618530273,6.960000038146973,6235.0,Fayetteville Public Works Commission
406.0,1601139.0,0.5276398948418826,6466.0,1827.0,2378.989990234375,0.8425610887720384,3.3499999046325684,8.640000343322754,6258.0,Federated Rural Electric Assn
407.0,1601139.0,0.5276398948418826,6466.0,1827.0,2378.989990234375,0.8425610887720384,3.3499999046325684,8.640000343322754,6258.0,Federated Rural Electric Assn
408.0,20199094.0,0.8191748503274437,74749.0,30070.0,2227.053955078125,0.7126516742698898,3.809999942779541,7.989999771118164,6342.0,First Electric Coop Corp
409.0,762010.0,0.6456851515551039,780.0,185.0,5124.6064453125,0.8333333333333334,5.25,16.530000686645508,6369.0,Fishers Island Utility Co Inc
410.0,12934611.0,0.6181079722523579,38417.0,9260.0,3166.367431640625,0.6278991071660983,3.490000009536743,11.109999656677246,6374.0,Fitchburg Gas & Elec Light Co
411.0,12934611.0,0.6181079722523579,38417.0,9260.0,3166.367431640625,0.6278991071660983,3.490000009536743,11.109999656677246,6374.0,Fitchburg Gas & Elec Light Co
412.0,6205694.0,0.6291469095927953,41646.0,14090.0,1907.609130859375,0.7527973875042021,2.890000104904175,6.369999885559082,6395.0,Flathead Electric Coop Inc
413.0,18942220.0,0.9369870081681457,68832.0,24470.0,2448.365478515625,0.6575865876336587,3.5199999809265137,8.65999984741211,6411.0,Flint Electric Membership Corp
414.0,8814856.0,0.8323255359593413,38668.0,16720.0,2087.420654296875,0.6678649012103031,3.799999952316284,7.230000019073486,6422.0,City of Florence - (AL)
415.0,608576.0,0.5236770216552192,1337.0,525.0,2628.99951171875,0.8833208676140614,4.690000057220459,11.3100004196167,6424.0,Florence Utility Comm
416.0,2861399.0,0.9213639615199567,20614.0,6787.0,1986.70849609375,0.8278839623556806,2.559999942779541,6.579999923706055,6427.0,City of Floresville
417.0,6437075.0,0.8202935393713972,20293.0,9714.0,2187.786376953125,0.7414872123392303,4.340000152587891,8.300000190734863,6442.0,Fleming-Mason Energy Coop Inc
418.0,313155.0,0.9511033094358925,1650.0,593.0,1999.79150390625,0.68,3.2950000762939453,7.730000019073486,6443.0,"Florida Keys El Coop Assn, Inc"
419.0,520200352.0,0.9546714905560802,3485651.0,1235550.0,1939.1007080078125,0.6600003844332092,2.9100000858306885,6.679999828338623,6452.0,Florida Power & Light Co
420.0,305349888.0,0.9349542595800917,1396160.0,490502.0,2246.870849609375,0.7043204217281687,3.4800000190734863,7.820000171661377,6455.0,"Duke Energy Florida, LLC"
421.0,6670085.0,0.9282269891939314,20945.0,7636.0,2462.423583984375,0.7831463356409645,3.9000000953674316,9.199999809265137,6457.0,Florida Public Utilities Co
428.0,7134108.0,0.9538142776625176,38968.0,12853.0,2098.50146484375,0.7760213508519811,3.119999885559082,7.369999885559082,6491.0,Foley Board of Utilities
429.0,209818.0,0.8069142370070127,3802.0,1414.0,1411.17529296875,0.54471330878485,2.1500000953674316,4.484999656677246,6582.0,City of Forest Grove
430.0,5106334.0,0.6457388991177454,58267.0,19236.0,1605.654541015625,0.5083666569413219,2.2799999713897705,5.510000228881836,6604.0,City of Fort Collins - (CO)
431.0,9094723.0,0.8570288621270743,27817.0,10136.0,2594.41455078125,0.8356760254520617,3.990000009536743,8.760000228881836,6608.0,Fort Loudoun Electric Coop
432.0,115720.0,0.6409223658614814,2771.0,1155.0,1212.9072265625,0.5247203175748827,2.2699999809265137,3.940000057220459,6610.0,City of Fort Morgan
433.0,1827723.0,0.8678328460697519,5758.0,3028.0,2113.653076171875,0.7158735672108371,4.460000038146973,8.145000457763672,6612.0,Fort Payne Improvement Authority
434.0,5292262.0,0.9540445223820674,19606.0,10725.0,1901.5146484375,0.5019891869835764,4.46999979019165,7.5,6616.0,Fort Pierce Utilities Authority
435.0,442369.0,0.6156200746016814,7207.0,2409.0,1585.4425048828125,0.68558346052449,2.1600000858306885,4.309999942779541,6638.0,City of Fountain
436.0,11766882.0,0.8582798840819265,25581.0,12309.0,2430.0810546875,0.7406278097025136,4.909999847412109,10.130000114440918,6640.0,Four County Elec Member Corp
437.0,21018420.0,0.7879183522129487,41458.0,19738.0,2497.132568359375,0.6379709585604708,5.03000020980835,11.109999656677246,6641.0,4-County Electric Power Assn
438.0,600909.0,0.6501457368500034,5515.0,2542.0,1638.49072265625,0.584950135992747,3.359999895095825,5.650000095367432,6707.0,City of Frankfort - (IN)
439.0,1552069.0,0.736213987916354,14177.0,4922.0,1752.59033203125,0.5457431050292728,2.8399999141693115,5.880000114440918,6708.0,City of Frankfort - (KY)
440.0,3248468.0,0.8397334366686245,11755.0,5078.0,2197.1015625,0.694002552105487,3.9200000762939453,8.380000114440918,6709.0,Easley Combined Utility System
441.0,1678447.0,0.8005709413781514,24608.0,9191.0,1695.7611083984375,0.6915637191157347,2.3399999141693115,4.510000228881836,6716.0,PUD No 1 of Franklin County
442.0,2528840.0,0.8435277924755955,5000.0,2529.0,2676.51220703125,0.7292,5.559999942779541,9.859999656677246,6717.0,Franklin Electric Coop - (AL)
444.0,3461181.0,0.44929515970451694,16008.0,3570.0,2932.068603515625,0.8180909545227386,2.859999895095825,8.954999923706055,6775.0,Village of Freeport - (NY)
445.0,1048665.0,0.7300225774686738,8389.0,2950.0,1865.207763671875,0.6006675408272738,2.9700000286102295,6.744999885559082,6779.0,City of Fremont - (NE)
446.0,3412975.0,0.5801085956623963,15481.0,5040.0,2238.686767578125,0.7945223176797365,3.369999885559082,7.684999942779541,6782.0,Freeborn Mower Electric Cooperative
447.0,3412975.0,0.5801085956623963,15481.0,5040.0,2238.686767578125,0.7945223176797365,3.369999885559082,7.684999942779541,6782.0,Freeborn Mower Electric Cooperative
448.0,7615046.0,0.7941575072181097,31317.0,11444.0,2203.941650390625,0.6635054443273621,3.630000114440918,8.25,6784.0,French Broad Elec Member Corp
449.0,7615046.0,0.7941575072181097,31317.0,11444.0,2203.941650390625,0.6635054443273621,3.630000114440918,8.25,6784.0,French Broad Elec Member Corp
451.0,1727878.0,0.8532378537305314,5135.0,2754.0,2008.258056640625,0.6169425511197663,4.809999942779541,8.270000457763672,6894.0,City of Gaffney - (SC)
452.0,16302778.0,0.8626793846261145,74178.0,29276.0,2023.0072021484375,0.5539647874032733,3.4800000190734863,8.109999656677246,6909.0,Gainesville Regional Utilities
453.0,2899195.0,0.84595575323649,10119.0,4846.0,1995.295166015625,0.5750568237968179,4.0,7.900000095367432,6923.0,City of Gallatin - (TN)
454.0,1397511.0,0.7010529322648834,4770.0,1840.0,2405.621826171875,0.6666666666666666,3.8399999141693115,8.375,6941.0,City of Garden City
455.0,3125093.0,0.6524211309459621,6814.0,2949.0,2504.1103515625,0.7365717640152627,4.650000095367432,9.630000114440918,6957.0,"Garkane Energy Coop, Inc"
456.0,3125093.0,0.6524211309459621,6814.0,2949.0,2504.1103515625,0.7365717640152627,4.650000095367432,9.630000114440918,6957.0,"Garkane Energy Coop, Inc"
457.0,15583424.0,0.8385637405423481,135360.0,48320.0,1720.54443359375,0.5057402482269504,2.509999990463257,5.829999923706055,6958.0,City of Garland - (TX)
458.0,1766489.0,0.7255036525134484,5922.0,2310.0,2291.18701171875,0.8022627490712597,4.135000228881836,8.180000305175781,7024.0,Gascosage Electric Coop
459.0,5592933.0,0.797165047874348,22410.0,8669.0,2209.394287109375,0.6272646140116019,3.5850000381469727,8.399999618530273,7027.0,City of Gastonia - (NC)
460.0,14726177.0,0.7023407650474005,101807.0,27578.0,2215.635498046875,0.7411572878092862,2.759999990463257,7.0,7090.0,GreyStone Power Corporation
461.0,1486111.0,0.5071074857910347,11702.0,3052.0,2245.45947265625,0.7508118270381131,2.559999942779541,6.625,7096.0,City of Geneva- (IL)
462.0,6096653.0,0.8250181456127674,53421.0,11209.0,2287.77587890625,0.6770558394638813,2.4700000286102295,6.96999979019165,7129.0,City of Georgetown - (TX)
463.0,599315200.0,0.8023317858831336,2029040.0,742983.0,2409.446044921875,0.5895487521192287,3.740000009536743,8.9399995803833,7140.0,Georgia Power Co
464.0,21019256.0,0.8543970008620246,35258.0,15645.0,2982.371337890625,0.7166316864257757,5.570000171661377,10.680000305175781,7174.0,Gibson Electric Members Corp
465.0,21019256.0,0.8543970008620246,35258.0,15645.0,2982.371337890625,0.7166316864257757,5.570000171661377,10.680000305175781,7174.0,Gibson Electric Members Corp
466.0,197432.0,0.6069344296949348,3581.0,661.0,1833.970947265625,0.8050823792236805,1.909999966621399,6.090000152587891,7222.0,City of Gillette - (WY)
467.0,5988839.0,0.9483987509528837,11022.0,5479.0,2765.483154296875,0.7645617855198693,5.639999866485596,9.899999618530273,7264.0,"Glades Electric Coop, Inc"
468.0,836133.0,0.5313401900694996,2477.0,1008.0,2437.45703125,0.78118691966088,4.360000133514404,9.154999732971191,7265.0,City of Gladstone
469.0,1358667.0,0.7390906769741835,2924.0,1746.0,2017.130859375,0.5071819425444597,5.730000019073486,11.300000190734863,7270.0,City of Glasgow - (KY)
483.0,12048553.0,0.7040042068508051,73394.0,26415.0,1970.4619140625,0.338133907403875,2.7300000190734863,7.610000133514404,7294.0,City of Glendale - (CA)
484.0,20458588.0,0.5251976498730484,30794.0,10507.0,4144.11474609375,0.6327206598688057,4.980000019073486,10.760000228881836,7353.0,Golden Valley Elec Assn Inc
485.0,6050735.0,0.9482423489250111,16557.0,7509.0,2400.616943359375,0.6461919429848403,4.510000228881836,9.329999923706055,7450.0,Grady Electric Membership Corp
486.0,1230095.0,0.6163633220327779,11730.0,3119.0,2089.1875,0.792924126172208,2.5799999237060547,6.239999771118164,7483.0,City of Grand Haven - (MI)
488.0,4516755.0,0.8469978927114612,23956.0,9643.0,1985.333251953125,0.6956921021873435,3.25,6.949999809265137,7548.0,PUD No 1 of Grays Harbor County
496.0,11555456.0,0.7979252093841906,15668.0,8087.0,2975.28076171875,0.7867628286954301,6.335000038146973,12.079999923706055,7558.0,Grayson Rural Electric Coop Corp
497.0,17281904.0,0.8094096417761908,131491.0,31309.0,2186.465576171875,0.6523031994585181,2.380000114440918,7.019999980926514,7559.0,"Grayson-Collin Elec Coop, Inc"
498.0,4433718.0,0.8059815684134377,7674.0,2479.0,3485.2294921875,0.6965076882981496,4.949999809265137,11.220000267028809,7561.0,"Greenbelt Electric Coop, Inc"
499.0,3018775.0,0.622053565033252,15479.0,4249.0,2381.6943359375,0.7966276891272046,3.059999942779541,7.949999809265137,7563.0,Grand Valley Power
500.0,83947928.0,0.4820633443121224,194799.0,56881.0,3107.95654296875,0.7244441706579603,4.309999942779541,11.109999656677246,7601.0,Green Mountain Power Corp
501.0,6849394.0,0.9148244315462313,27468.0,12698.0,2001.6602783203125,0.7603028979175768,3.890000104904175,7.775000095367432,7625.0,City of Greeneville - (TN)
502.0,700709.0,0.7182485788942957,10048.0,2176.0,2007.65869140625,0.8129976114649682,2.450000047683716,5.760000228881836,7627.0,City of Greenfield - (IN)
503.0,6099819.0,0.7986209099280923,27861.0,10735.0,2184.646484375,0.6894583826854743,3.390000104904175,7.090000152587891,7634.0,City of Greenville - (TX)
504.0,13178108.0,0.8940538790719238,54637.0,23004.0,2001.2073974609375,0.5204714753738309,3.609999895095825,8.050000190734863,7639.0,Greenville Utilities Comm
505.0,1571140.0,0.8240085610255588,9611.0,4440.0,1712.542236328125,0.6408282176672563,3.5199999809265137,6.75,7646.0,Greenwood CPW
506.0,3972972.0,0.6996662967270332,6385.0,3782.0,2425.364013671875,0.6291307752545028,6.769999980926514,11.579999923706055,7651.0,Greenwood Utilities Comm
507.0,3329460.0,0.86849206897665,16248.0,5678.0,2207.54541015625,0.7023018217626785,3.390000104904175,7.739999771118164,7654.0,Greer Commission of Public Wks
508.0,5025425.0,0.7825890697861759,12026.0,5020.0,2766.37939453125,0.6919175120572094,4.710000038146973,9.739999771118164,7679.0,City of Griffin - (GA)
509.0,3152061.0,0.5088997842302464,13470.0,3633.0,2658.942626953125,0.6720118782479584,3.3399999141693115,8.579999923706055,7716.0,Groton Dept of Utilities - (CT)
510.0,25945920.0,0.9065324409702025,166344.0,59626.0,1952.8370361328125,0.6203590150531428,2.880000114440918,6.739999771118164,7752.0,Guadalupe Valley Elec Coop Inc
511.0,4012530.0,0.9171157069152763,13400.0,5492.0,2297.832763671875,0.8161194029850747,3.7799999713897705,8.364999771118164,7785.0,"Gulf Coast Electric Coop, Inc"
,73526848.0,0.8861738429895512,299678.0,102776.0,2373.041259765625,0.6635555496232624,3.609999895095825,8.199999809265137,7801.0,
512.0,1416068.0,0.8494136389303562,4092.0,1843.0,2319.679931640625,0.6950146627565983,4.190000057220459,9.069999694824219,7827.0,Guntersville Electric Board
513.0,7412278.0,0.8103583747238543,22761.0,8339.0,2432.3232421875,0.8058960502614121,3.8499999046325684,8.930000305175781,7887.0,Habersham Electric Membership Corp
514.0,9033747.0,0.7047221162506694,20217.0,7711.0,2915.421630859375,0.8025918781223723,4.800000190734863,9.859999656677246,7891.0,Guernsey-Muskingum El Coop Inc
515.0,2271459.0,0.6299172372066907,17238.0,5866.0,1803.872802734375,0.6541942220675252,2.5199999809265137,6.130000114440918,7908.0,Hagerstown Light Department
516.0,13471865.0,0.781117041410752,53787.0,16890.0,2557.91064453125,0.68555598936546,3.4700000286102295,8.395000457763672,7977.0,City of Hamilton - (OH)
517.0,9860909.0,0.8372959808574594,37240.0,14257.0,2383.105224609375,0.7219387755102041,3.880000114440918,7.78000020980835,7979.0,Hamilton County Elec Coop Assn
518.0,1730358.0,0.7717760705664866,14774.0,3232.0,2388.42236328125,0.8007987004196562,2.940000057220459,6.789999961853027,8000.0,NineStar Connect
519.0,7536406.0,0.6846334811876177,22462.0,8100.0,2752.900634765625,0.682664054848188,4.409999847412109,8.59000015258789,8034.0,Hancock-Wood Electric Coop Inc
520.0,1302312.0,0.6487326094021693,5023.0,2682.0,1843.2257080078125,0.5659964164841728,3.940000057220459,7.315000057220459,8055.0,City of Hannibal - (MO)
521.0,3519614.0,0.8719545105119975,8002.0,3523.0,2483.32666015625,0.6883279180204949,4.550000190734863,10.100000381469727,8147.0,City of Harriman - (TN)
522.0,5922459.0,0.7980183260200071,21039.0,7239.0,2568.484130859375,0.7177147202813822,4.070000171661377,8.920000076293945,8179.0,Harrison County Rural E M C
523.0,3993468.0,0.7721543376050202,17102.0,7709.0,1898.7589111328125,0.39480762483920007,3.5899999141693115,7.409999847412109,8198.0,City of Harrisonburg - (VA)
524.0,11165965.0,0.8305157815129433,25394.0,11383.0,2473.348876953125,0.7612821926439316,4.570000171661377,9.90999984741211,8210.0,Hart Electric Member Corp
525.0,434102.0,0.5922371417442411,6341.0,1452.0,1888.3216552734375,0.7445197918309415,2.3399999141693115,5.565000057220459,8212.0,Hartford Electric
526.0,285858.0,0.8351579063330837,1597.0,555.0,1986.5587158203125,0.5879774577332498,3.4100000858306885,8.199999809265137,8226.0,City of Hartselle
527.0,237638.0,0.7486655102809253,1600.0,629.0,1711.33056640625,0.506875,3.2799999713897705,7.440000057220459,8245.0,City of Hastings - (NE)
528.0,57931464.0,0.8771419195777356,71402.0,28922.0,3736.096923828125,0.6977675695358674,5.199999809265137,12.010000228881836,8287.0,Hawaii Electric Light Co Inc
529.0,806197.0,0.5958264016536817,4556.0,1578.0,2141.49560546875,0.767998244073749,3.4600000381469727,7.315000057220459,8319.0,Heartland Power Coop
530.0,806197.0,0.5958264016536817,4556.0,1578.0,2141.49560546875,0.767998244073749,3.4600000381469727,7.315000057220459,8319.0,Heartland Power Coop
531.0,10835477.0,0.7631674499638936,22549.0,8802.0,2810.24609375,0.7725398022085237,4.960000038146973,10.550000190734863,8333.0,Haywood Electric Member Corp
532.0,10835477.0,0.7631674499638936,22549.0,8802.0,2810.24609375,0.7725398022085237,4.960000038146973,10.550000190734863,8333.0,Haywood Electric Member Corp
533.0,10835477.0,0.7631674499638936,22549.0,8802.0,2810.24609375,0.7725398022085237,4.960000038146973,10.550000190734863,8333.0,Haywood Electric Member Corp
534.0,3410626.0,0.7581619223552949,32423.0,7046.0,2192.095458984375,0.7727539092619437,2.549999952316284,6.380000114440918,8447.0,Hendricks County Rural E M C
535.0,1410685.0,0.6743821652395648,8971.0,3888.0,1678.027587890625,0.5950284249247576,3.140000104904175,6.484999656677246,8449.0,Henderson City Utility Comm
537.0,4227127.0,0.5388732003636691,8032.0,2570.0,3004.459716796875,0.7549800796812749,4.210000038146973,11.220000267028809,8566.0,High Plains Power Inc
538.0,1704944.0,0.6627534349102457,6188.0,2552.0,2389.819580078125,0.709114414996768,4.289999961853027,7.690000057220459,8570.0,Highline Electric Assn
539.0,1704944.0,0.6627534349102457,6188.0,2552.0,2389.819580078125,0.709114414996768,4.289999961853027,7.690000057220459,8570.0,Highline Electric Assn
540.0,6533869.0,0.8071038560782356,32115.0,13062.0,2038.23779296875,0.6143235248326328,3.609999895095825,7.289999961853027,8571.0,Town of High Point
541.0,8388323.0,0.8523995146154696,48435.0,17209.0,2028.873291015625,0.5383297202436255,2.950000047683716,6.829999923706055,8620.0,"HILCO Electric Cooperative, Inc."
542.0,1789777.0,0.5874428699019958,36097.0,11170.0,1334.10205078125,0.6887552982242292,1.8200000524520874,4.110000133514404,8699.0,Inland Power & Light Company
543.0,1789777.0,0.5874428699019958,36097.0,11170.0,1334.10205078125,0.6887552982242292,1.8200000524520874,4.110000133514404,8699.0,Inland Power & Light Company
544.0,2628200.0,0.5689260042431296,22998.0,6562.0,2041.0828857421875,0.8086355335246543,2.640000104904175,6.070000171661377,8723.0,City of Holland
545.0,3304257.0,0.7554309765646471,7779.0,3674.0,2479.05126953125,0.7806916056048335,5.0,9.600000381469727,8748.0,City of Holly Springs
546.0,7189769.0,0.7008100346956372,23874.0,8127.0,2874.9873046875,0.7978135209851721,4.079999923706055,8.229999542236328,8761.0,Holmes-Wayne Electric Coop Inc
547.0,7004099.0,0.9045446275172782,22312.0,10371.0,2226.962890625,0.7933847257081391,4.440000057220459,8.380000114440918,8764.0,"Holston Electric Coop, Inc"
548.0,826201.0,0.6131749356198057,10957.0,2317.0,1896.1920166015625,0.6195126403212559,2.1500000953674316,5.710000038146973,8773.0,"Holy Cross Electric Assn, Inc"
549.0,9879884.0,0.47813490542422127,30534.0,11475.0,2522.4248046875,0.6108272745136569,3.859999895095825,8.949999809265137,8774.0,City of Holyoke - (MA)
550.0,12911685.0,0.946163140442915,61566.0,22034.0,2123.404541015625,0.798476431796771,3.5,7.610000133514404,8786.0,Horry Electric Coop Inc
551.0,3760254.0,0.9761750666112958,23601.0,10376.0,1810.0072021484375,0.5213762128723359,3.049999952316284,6.340000152587891,8795.0,City of Homestead - (FL)
552.0,2172446.0,0.7953320554088656,4750.0,2374.0,2422.260986328125,0.6869473684210526,5.119999885559082,9.770000457763672,8840.0,City of Hope - (AR)
553.0,1439740.0,0.7766873259999444,5008.0,3068.0,1646.861572265625,0.3148961661341853,4.949999809265137,8.100000381469727,8846.0,City of Hopkinsville
554.0,1651050.0,0.39855711079738304,3448.0,1604.0,2615.552734375,0.7236078886310905,5.409999847412109,10.220000267028809,8883.0,Houlton Water Company
555.0,1651050.0,0.39855711079738304,3448.0,1604.0,2615.552734375,0.7236078886310905,5.409999847412109,10.220000267028809,8883.0,Houlton Water Company
556.0,1937120.0,0.8110393529558187,8695.0,3801.0,1868.0107421875,0.7270845313398505,3.130000114440918,7.179999828338623,8884.0,Terrebonne Parish Consol Gov't
557.0,17539524.0,0.8849573927402071,42199.0,19554.0,2551.15478515625,0.6653712173274248,4.869999885559082,9.229999542236328,8898.0,Houston County Elec Coop Inc
558.0,10049306.0,0.7163537799982558,21696.0,11867.0,2338.109130859375,0.6994837758112095,5.329999923706055,9.34000015258789,8934.0,"Howell-Oregon Elec Coop, Inc"
559.0,2707993.0,0.43143288995073886,23248.0,5336.0,2082.84521484375,0.619322092222987,2.1700000762939453,7.059999942779541,8973.0,Town of Hudson - (MA)
560.0,827541.0,0.8184420506951046,1166.0,671.0,2450.65625,0.46397941680960547,6.090000152587891,9.5,9023.0,City of Humboldt
561.0,957870.0,0.8018604184210809,6128.0,1750.0,2131.380615234375,0.5667428198433421,2.930000066757202,7.434999942779541,9087.0,Town of Huntersville - (NC)
